synergy	colval
209.111111111	450.029239766
0.0	81.0625
-0.5	11.2307692308
-142.097826087	613.157777778
-73.0833333333	492.485714286
0.0	600.666666667
0.0	59.3125
-89.3011363636	62.8333333333
64.0	252.515151515
-126.916666667	111.894736842
0.0	0.0
1598.5	3197.0
-25.6	1.0
-264.383333333	39.0
0.0	37.2352941176
696.25	1220.62285714
0.0	187.2
-78.0572916667	317.583333333
-14.6923076923	122.75
-127.466666667	177.896296296
-28.25	174.266666667
-80.0	15.75
-73.25	91.9166666667
-358.174798977	47.8674698795
-170.026041667	107.5
0.0	2.0
-47.5460526316	59.6211180124
-213.875	76.8387096774
-26.0681818182	350.131944444
-156.597222222	207.972161172
0.0	39.5
1.85798611111	876.333333333
-48.1923076923	63.0769230769
82.8181818182	468.826839827
-233.583333333	110.166666667
-18.9933333333	66.6666666667
-111.666666667	190.086956522
-84.5833333333	98.3514739229
0.0	1.0
15.5	235.044117647
8.40277777778	307.720537959
-49.5	95.8333333333
5.5	179.464285714
0.0	3.33333333333
0.0	63.8
-56.45	440.884444444
-941.390376984	1040.74747475
0.0	39.0
0.0	79.0
0.0	144.153846154
-25.25	16.0
25.0223484848	781.636363636
-112.270833333	0.6
-268.135416667	285.783625731
-214.25	92.7
-25.85	84.5
-104.555555556	5.47368421053
0.0	12.0
-453.816666667	307.961538462
0.0	20.6
0.0	35.7
-42.9930555556	34.3235294118
-262.637681159	641.771304348
-96.43125	65.905
0.0	71.1794871795
-83.0833333333	83.25
0.0	32.0
-482.29053442	500.802597403
15.15	171.844444444
-165.078125	154.431818182
-496.104166667	284.128571429
0.0	28.0
0.0	7.0
-265.514492754	63.5
0.0	1.0
-23.35	320.787012987
-29.25	1.6
-86.375	149.626984127
-52.4583333333	188.616666667
18.5	104.854166667
-34.75	13.6666666667
243.696428571	1000.09615385
-18.25	14.1875
-34.25	65.125
-98.5	66.0714285714
-60.8333333333	1.4
-645.001488095	223.064935065
17.5	100.666666667
106.333333333	518.894736842
0.0	0.0
187.5	740.0
-30.6666666667	57.0
-357.424798977	76.2311062432
-4.11538461538	244.596153846
-152.764492754	592.63
-21.6	107.844444444
-168.833333333	44.875
-342.175207039	517.359487179
-55.722826087	151.142857143
-373.041666667	76.6862068966
-380.266666667	937.581550802
-568.625	107.8
334.269444444	725.333333333
-171.708333333	162.058823529
-19.5	52.5
0.0	11.0
-20.5833333333	29.5
0.0	43.52
0.0	10.5
-47.6642857143	63.0
-245.136287625	262.666666667
-7.16666666667	20.5
-101.791666667	45.75
-392.125	416.466666667
200.75	736.166666667
-45.3958333333	2.0
-450.5	180.153846154
-28.25	483.875
-16.4375	14.2222222222
0.0	112.5
-10.25	4.66666666667
-82.0	69.3714285714
7.91666666667	447.0
-32.85	64.8333333333
-16.1666666667	91.8547368421
-24.5625	150.391304348
0.0	95.3
-51.09375	65.7777777778
1.16666666667	67.5
-55.1666666667	184.076923077
-60.8333333333	102.75
0.0	284.8
-110.221014493	974.049082126
0.0	97.6666666667
455.125	1306.49509804
-40.2416666667	76.1666666667
37.2366666667	159.973333333
0.0	5.25
692.520833333	2593.24025974
-40.1666666667	24.6666666667
0.0	22.0
-42.45	802.8
70.25	207.0
-356.898097826	732.291304348
-217.391666667	884.372727273
-475.416666667	219.222222222
-0.5	25.75
-212.514492754	362.88
-21.75	122.1875
140.0625	783.205555556
-25.8041666667	14.0
-285.940972222	1575.58241758
-61.6	13.5
-26.5416666667	114.272727273
-234.75	160.642857143
-245.625	85.4210526316
-0.5	36.2666666667
-49.0	112.606060606
-76.75	485.4
-55.90625	202.0
21.25	149.333333333
-156.083333333	36.9333333333
-12.4541666667	30.8
-50.34375	645.533333333
0.0	8.5
0.0	208.444444444
0.0	0.0
39.75	256.916666667
-433.708333333	377.095238095
-742.629166667	400.39010989
-524.748410088	239.56746988
-185.738461538	98.2631578947
685.333333333	3702.43927126
-145.93125	86.78
343.3	891.84
0.0	173.209302326
-3.83333333333	123.444444444
-78.0625	8.18181818182
-176.34375	295.0
-150.222222222	6.75
-12.75	36.3666666667
89.2083333333	294.789473684
-189.202083333	348.175238095
-30.0	58.0
-473.897826087	404.88
-1549.77857143	138.25
-0.5	2.0
-67.375	2.33333333333
-6.0	4.5
-131.375	23.0
-567.416666667	39.5555555556
36.0	986.111111111
-308.96577381	924.029220779
-424.833333333	584.785714286
-651.449404762	99.8189033189
0.0	1.0
0.0	163.142857143
-293.5	4.5
-41.25	22.3928571429
10.25	54.6
-108.25	85.0
-220.25	194.5
-305.125	241.078431373
-73.6666666667	115.666666667
-681.38313231	155.945901252
0.0	14.0
-1352.96180556	413.523809524
-871.870833333	555.576298701
-602.666666667	54.7857142857
-80.0	62.25
0.0	50.0
-25.1832469431	246.484126984
0.0	0.0
0.0	55.6
-540.498867754	264.29047619
-5.25	47.5
22.0	235.75
-0.5	154.166666667
-388.4625	337.7
-285.730555556	202.888888889
-23.9583333333	13.8888888889
0.0	0.0
-25.625	55.2
0.0	57.8181818182
-408.543154762	869.736363636
-264.746527778	154.071428571
-71.4166666667	48.8333333333
-24.9166666667	61.6168831169
0.0	113.0
0.0	0.0
0.0	3.4
-5.2	24.6296296296
-430.188988095	56.6363636364
-128.53125	147.75
-50.25	178.739130435
-1155.98263889	513.361904762
-143.833333333	65.0
0.0	405.0
0.0	46.1538461538
-12.4166666667	18.2857142857
-11.0	101.230769231
-38.7	174.333333333
0.0	5193.33333333
0.0	7.0
0.0	0.0
-1081.75496032	650.023268398
-45.6666666667	416.029411765
-975.336805556	519.028846154
0.0	31.9333333333
-627.355654762	579.964935065
-17.3333333333	148.785714286
-221.041666667	264.308823529
-10.015625	145.230769231
-246.371527778	18.0714285714
-887.902083333	889.331550802
8.65	68.2351851852
0.0	69.75
-96.4791666667	151.75
114.075	529.817460317
0.0	125.446428571
-835.836805556	27.875
0.0	2.0
-18.875	1.0
1961.0	4205.9
-43.9166666667	62.1724137931
-110.763257576	629.427272727
-46.25	127.916666667
14.7083333333	267.641304348
0.0	0.5
-10.0	295.175824176
-115.832201087	690.7
-32.5833333333	147.277777778
-158.567708333	138.238888889
-1.33333333333	3.0
51.2	103.4
-689.079166667	823.469047619
-35.6666666667	56.25
-472.04053442	202.257142857
-18.1666666667	135.583333333
0.0	65.5
-125.705555556	148.463888889
-0.5	2.75
0.0	221.666666667
-34.7708333333	197.789473684
0.0	0.0
-4.5	47.5714285714
7.08333333333	68.8857142857
25.2979166667	348.333333333
-27.625	859.5
-278.708333333	41.6315789474
-18.7433333333	18.3333333333
-75.4747989766	823.594742607
0.0	315.111111111
-217.3125	166.729251701
-36.875	120.538461538
-26.0	99.6666666667
-87.2083333333	265.126923077
-374.547619048	70.4333333333
-176.646428571	150.357142857
-20.6666666667	7.33333333333
-100.401041667	191.016666667
-218.083333333	2424.97435897
-0.75	7.0
-3.66666666667	172.333333333
-70.0	30.7894736842
0.0	2.5
-4.54166666667	23.8
0.0	132.0
-42.1136363636	2.0
-39.0	55.7857142857
205.527777778	607.305555556
562.0	2939.0625
-17.5	20.0
6.38020833333	470.044444444
0.0	1.0
-74.0208333333	48.9914529915
-160.083333333	29.3461538462
-104.833333333	174.116666667
-73.625	83.4
-65.5	320.742857143
0.0	10.9
-1311.58680556	300.523809524
-35.5993589744	52.5
50.0	359.020833333
0.0	0.0
-85.25	84.75
-14.5833333333	90.0
-726.45	1346.05844156
0.0	327.947368421
0.0	382.962962963
0.0	1228.6
-0.5	14.8461538462
-117.1	250.377777778
-0.0833333333333	25.4166666667
-99.5405344203	507.0
-249.916666667	124.131578947
0.0	42.5
-36.1438492063	3016.60660173
-114.119791667	111.67816092
28.4166666667	312.267419962
0.0	49.0
-56.7083333333	54.7959183673
0.0	42.3333333333
-30.0	8.8
-32.0	103.181818182
-208.25	296.769230769
-111.916666667	3.0
0.0	2.0
0.0	80.0
-750.961805556	269.775
0.0	33.0
-43.7604166667	581.777777778
0.0	480.75
43.8333333333	225.895522388
-1081.02579365	269.511363636
-517.333333333	314.222222222
-444.0625	692.131578947
0.0	74.5
0.0	48.2142857143
-30.5833333333	426.399507793
-484.979166667	49.0
-38.75	51.5
-5.75	19.2307692308
-239.616666667	22.0
0.0	240.555555556
267.133333333	943.5
6.45	162.744444444
0.0	98.6666666667
-10.9375	218.163866785
-67.75	117.888888889
0.0	41.9375
-74.4583333333	105.740362812
-127.714542566	741.117807261
-1153.625	33.0
0.0	36.2413793103
-40.875	17.0
144.333333333	325.666666667
-475.10303442	783.051587302
0.0	109.0
52.0833333333	224.939393939
-0.25	264.933333333
0.0	29.2105263158
0.0	28.4444444444
-277.180555556	177.095238095
-12.25	51.0
-215.958333333	103.058823529
-193.541666667	35.1
18.25	145.833333333
-72.0833333333	34.7777777778
-1330.36658028	259.428571429
371.833333333	1324.31468531
0.0	5.0
71.3333333333	204.032945736
-333.75	525.892976589
-244.805555556	4.33333333333
-148.680555556	11.0952380952
-1677.975	76.4117647059
0.0	37.3404255319
-43.0221790271	42.0
