synergy	colval
-49.625	4.0
-29.6625	1.0
-44.0375	5.0
-38.3875	5.0
-25.1375	1.0
-44.975	2.0
-33.7625	2.0
-57.975	1.0
-49.775	6.0
-48.8875	3.0
-31.6375	1.0
-1.7375	22.0
-55.0125	1.0
-46.125	1.0
-64.4875	7.0
-36.1625	3.0
-59.9625	5.0
-30.975	2.0
-39.7375	1.0
-40.5875	1.0
-34.775	1.0
-52.225	2.0
-50.2	7.0
-41.4375	3.0
-46.5125	3.0
-43.3375	11.0
-45.225	5.0
-48.1125	3.0
-57.625	21.0
-49.225	1.0
-28.4875	1.0
-37.1125	1.0
-51.2625	6.0
-26.9	2.0
-46.15	1.0
-58.9625	1.0
-41.5625	3.0
-39.875	1.0
-36.8625	1.0
-52.2125	1.0
-37.1375	1.0
-31.3125	15.0
-38.8125	3.0
-37.2625	1.0
-67.6625	9.0
-19.0125	23.0
-30.5875	1.0
-29.6875	1.0
-41.55	1.0
-27.4	3.0
-53.7	1.0
-33.975	1.0
-17.9	7.0
-33.35	3.0
-26.55	2.0
-40.9125	4.0
-28.3375	1.0
-17.0625	2.0
-47.35	1.0
-23.275	3.0
-43.525	1.0
-68.9625	1.0
-29.1375	4.0
-32.9375	4.0
-46.1	1.0
-46.4625	4.0
-47.325	1.0
-42.725	5.0
-44.925	1.0
-34.1	1.0
-40.975	1.0
-57.9375	6.0
-60.1375	1.0
-38.6875	12.0
-49.775	3.0
-48.6375	1.0
-48.275	1.0
-27.5125	3.0
-42.6	8.0
-46.4625	9.0
-38.125	16.0
-34.1125	12.0
-25.5375	6.0
-35.7375	1.0
-39.975	1.0
-39.7625	2.0
-40.05	2.0
-29.775	1.0
-40.0375	1.0
-44.375	4.0
-28.5125	1.0
-47.95	3.0
-51.9125	6.0
-41.1	2.0
-64.875	4.0
-51.5	1.0
-19.9875	10.0
-32.8	2.0
-26.35	4.0
-26.3875	1.0
-26.1625	8.0
-35.625	1.0
-26.225	1.0
-45.6875	7.0
-43.6375	1.0
-50.3625	1.0
-30.725	2.0
-34.925	1.0
-32.0125	1.0
-37.9125	1.0
-41.3	2.0
-46.9875	6.0
-38.975	1.0
-33.775	17.0
-67.6625	3.0
-7.175	23.0
-31.2625	4.0
-33.075	21.0
-46.25	12.0
-17.5875	8.0
-24.0375	4.0
