synergy	colval
-69.0624200018	1.8
-140.87978812	26.8333333333
-190.602675144	28.6833333333
-212.658122793	7.0
-105.433023014	-1.0
-84.9288704466	5.5
-29.6066032037	0.5
-84.9836925898	11.0
-163.971976874	0.333333333333
-52.3449786732	-1.5
-80.2889060408	3.5
-166.612642981	60.9238095238
-162.049880449	28.0
-45.6384981275	5.0
-161.368707348	46.5
-121.975819434	1.0
-120.080506394	10.2333333333
-106.118513783	10.3484848485
-21.6993218936	1.5
-166.190284952	12.2222222222
-234.066742106	42.7666666667
-190.737771343	28.1666666667
-148.493509259	29.6666666667
-127.920682964	-5.5
-149.793313609	-4.5
-26.4137300965	0.0
-50.870935565	2.0
-210.820137897	5.33333333333
-114.658663174	9.0
-184.999292296	29.5333333333
-39.5657915131	2.5
-42.8188005453	7.25
-84.9743733723	11.0
-120.848446689	3.0
-146.330974929	10.119047619
-224.605982899	22.3333333333
-145.465366686	13.0833333333
-2.31934150399	0.5
-104.748872602	9.25
-174.527683819	4.0
-88.4870325039	4.5
-35.9712980249	2.33333333333
-60.1496689139	-1.5
-153.847792639	48.4166666667
-73.9114924482	5.07142857143
-41.3201883942	7.23333333333
-186.91361687	6.95
-148.268725621	8.08333333333
-178.11162872	37.3166666667
-117.398253268	1.75
-174.938949456	22.1666666667
-195.084653491	45.6666666667
-159.907248732	6.5
-107.264468658	4.33333333333
-158.848735311	9.16666666667
-74.6219852159	7.5
-92.2163098724	1.0
-84.4173078025	3.75
-6.60235992219	1.5
-120.408622833	21.1666666667
-118.433759337	0.0
-5.45501494559	1.5
-92.0947284093	5.53333333333
-58.9928598431	1.0
-157.879437893	19.1666666667
-32.5403698328	4.0
-68.6618158801	-1.5
-128.496618974	13.75
-12.0903133473	1.5
-130.977155352	9.53333333333
-17.3429687996	-2.5
-234.295716564	68.0333333333
-71.1061651544	2.5
-115.988676672	-3.33333333333
-200.211550907	35.25
-98.2466580213	1.33333333333
-248.554123159	28.5833333333
-178.151860372	2.58333333333
-87.8795011917	10.369047619
-35.0418808497	2.0
-89.670043088	1.0
-186.648609601	23.4047619048
-120.747104566	8.93333333333
-193.700553441	52.5
-96.6050425476	0.5
-95.9143309561	11.6693404635
-184.470195415	18.75
-56.9434021202	7.0
-13.0431852872	0.5
-30.7003534518	3.5
-137.159948625	14.5
-238.434634667	14.6507936508
-111.833289445	11.7833333333
-191.225114477	15.7666666667
-105.553450966	1.5
-175.878970639	27.0
-42.9336217009	6.5
-11.569019414	5.0
-222.874040583	40.5833333333
-153.803381084	13.3333333333
-150.487438994	18.1666666667
-53.3962266313	3.33333333333
-186.765941422	5.33333333333
-110.782608684	-0.5
-146.71249758	10.1666666667
-92.7007544864	4.33333333333
-117.854348016	3.5
-53.963506993	5.5
-136.182726034	17.6666666667
-110.838502171	11.8333333333
-75.9236921027	5.5
-132.843324922	7.33333333333
-220.873728425	11.1666666667
-108.829771288	11.3333333333
-143.411277158	-0.5
-100.164686344	5.0
-103.383688598	4.83333333333
-223.007689788	60.15
-82.5583977557	5.57142857143
-100.402239849	-6.5
-116.926512888	-0.5
-79.5452555978	4.7
-100.588071278	6.75
-95.3188092158	0.5
-87.0185894105	9.83333333333
-89.6438150519	2.0
-37.0331747759	4.5
-91.9008396407	1.5
-70.1845898605	1.5
-38.5097573693	5.83333333333
-202.55770251	15.3333333333
-150.881921285	3.0
-56.6522084137	9.33333333333
-199.184963101	14.75
-60.4655505648	11.5
-117.352343412	11.8333333333
-132.986248509	10.1666666667
-235.648469716	41.626984127
-28.2594417939	2.2
-186.821248394	7.75
-120.540445725	0.833333333333
-140.445094024	1.0
-98.2428208682	6.5
-80.6977643302	5.5
-131.308920321	4.84415584416
-144.024665958	6.83333333333
-59.6908718863	1.0
-42.4248568605	8.0
-161.561686156	20.1666666667
-113.984805576	7.33333333333
-155.974457244	23.0
-157.820121598	6.33333333333
-72.730898182	5.75
-109.74875888	0.5
-150.450149936	19.9166666667
-137.919729854	19.5833333333
-107.989071188	0.833333333333
-36.2800738394	9.5
-166.878923221	14.1666666667
