synergy	colval
-66.2414369108	19.4933333333
-119.982913802	33.7430416667
-75.2817878262	15.3616527778
-63.8769377911	8.84659722222
-46.6636608817	12.2833333333
-117.019244116	46.3267126068
-30.0428505238	1.53
-57.5652755011	9.87572649573
-103.102542534	31.7291014957
-17.119751054	4.275
-53.1994595063	12.6327083333
-114.192942569	33.5984348291
-43.7172877122	4.1575
-44.2611435409	15.3047222222
-58.8429196058	12.0287777778
-17.1212593206	4.19
-32.3598187989	10.4022222222
-9.94838123364	2.815
-103.427180546	38.2370459402
-95.147617258	32.5744348291
-40.1691734648	9.14866666667
-95.2661159295	31.9142264957
-105.540395327	31.1256570513
-65.1870151025	9.45499038462
-38.0788447763	5.01128205128
-64.5295254107	10.659375
-36.9382790101	7.675
-56.4713143922	6.351875
-106.4579752	23.6389861111
-80.51479326	13.7825972222
-97.774755636	15.7257264957
-77.6273807631	17.4593376068
-78.3320251025	11.870375
-70.4989832105	11.68
-51.5784536157	11.1066666667
-30.0653040119	5.53066666667
-13.5690891145	5.7
-53.0326084581	14.6566666667
-73.2867063507	11.2627777778
-84.6141188337	13.7660416667
-30.0180888621	4.8375
-84.7041359024	20.0147083333
-59.5548007995	12.0672222222
-115.538078695	32.9631570513
-104.581769616	16.0679861111
-114.971378224	68.1405459402
-106.140890166	37.9945459402
-80.5194380627	16.9662126068
-45.6892298094	8.84211538462
-77.0972065349	19.8121153846
-32.0076689338	4.24333333333
-115.207719901	42.5892126068
-11.8074849748	3.19111111111
-78.2236669527	12.4773237179
-96.0166229897	19.6649305556
-93.9762123418	28.0115459402
-86.0890351183	14.2977083333
-80.2634890584	20.8851014957
-40.0108658667	5.68944444444
-86.720115135	15.1795972222
-83.5064768732	19.6379487179
-86.8850929206	20.2777083333
-44.4553901582	8.65628205128
-28.4760221282	6.40833333333
-81.5802113255	16.5160042735
-80.0311527052	14.9588194444
-18.2086633014	2.59166666667
-67.0958545893	13.3394444444
-44.8855387694	7.77666666667
-38.7039775102	4.85
-73.6609840483	13.9199305556
-38.6276191447	6.915
-81.6210476509	13.3812126068
-18.3930358964	1.8575
-97.9412690137	34.7693237179
-40.7482902065	9.42866666667
-84.990126242	18.0998237179
-78.0061042829	18.3285042735
-55.1654336599	12.2116666667
-64.5042202568	8.40659722222
-97.1970498172	28.5415972222
-112.479643001	64.3555459402
-87.9372732154	18.0215972222
-32.9573701721	7.436
-49.0010569416	7.24166666667
-44.6984849372	4.089375
-98.835427892	45.2462126068
-37.2964232424	8.11
-77.0116906225	10.839375
-24.9601235133	5.07722222222
-32.0066618824	5.525
-98.6065437524	22.4664903846
-35.3736289071	4.4
-46.1432086997	7.66277777778
-30.7969843713	9.345
-73.4838439474	8.244375
-103.246584342	55.5355459402
-18.7385041018	2.995
-50.2762507952	5.15104166667
-43.4068016384	10.4116666667
-83.8112984512	21.5368888889
-91.7178504223	22.4027083333
-43.3116136313	24.3583333333
-43.9469555712	5.315
-104.594642663	22.9804487179
-3.1774273347	1.18
-7.46938651393	4.94
-85.4408918996	25.9299903846
-91.9418468298	27.4703376068
-46.1168337078	7.15333333333
-83.1407325883	14.1312126068
-88.1077688653	15.1460416667
-51.3355647901	8.39711538462
-12.5358407061	1.5
-72.0571355421	11.3977083333
-42.6672611636	12.175
-47.6987821879	2.07166666667
-77.1958485078	14.8889444444
-94.3718294282	23.7662126068
-0.862975835522	1.31
-75.0031014659	13.5472126068
-67.0130400444	7.439375
-50.7833080681	12.1875
-112.503668267	31.1889903846
-44.5609846925	6.64711111111
-54.9573160818	9.84666666667
-33.039501106	9.97
-93.9817111016	22.4923237179
-71.4000879875	23.234375
-111.0623702	35.1270459402
-23.8777748318	4.24961538462
-123.345890393	64.7318237179
-42.2677844754	5.385375
-96.374835642	34.754375
-23.627307418	5.68
-51.6397310027	7.004375
-27.9173333296	6.25444444444
-66.7412089859	11.859375
-54.9391108661	10.4072222222
-34.2127780237	2.804375
-58.1711084418	5.76277777778
-76.1794544018	10.536375
-79.5110482521	7.647875
-60.5173282462	6.02628205128
-104.757818005	30.9457638889
-27.8458123122	11.08
-31.5891470699	6.95222222222
-92.00238513	19.3032222222
-10.1084656816	3.332
-114.629624846	36.6495459402
-112.003340439	20.9967681624
-65.7148596168	11.5466666667
-67.7714645272	19.9296153846
-4.05320013951	2.87
-62.0832105081	13.3476153846
-87.4670561242	13.1148931624
-43.304137747	11.9366666667
-44.6956105753	9.54166666667
-65.5598751462	8.24548611111
-0.396017077324	1.79
-86.5005329279	31.3257638889
-30.0415031657	7.02461538462
-37.6905627798	4.044375
-33.233171389	7.72111111111
-48.737171956	8.86916666667
