ingredients,rating
"ice-cubes,cognac,dubonnet,lime-juice,simple-syrup,orange",16
"ice-cubes,absolut-100,orange-bitters,maraschino-berry,orange",50
"ice-cubes,absolut-citron,orange-juice,yellow-chartreuse,simple-syrup,orange-bitters",40
"ice-cubes,gin,dry-vermouth,grenadine,pastis",10
"ice-cubes,light-rum,galliano,pineapple-juice,grenadine,lime-juice,champagne",22
"ice-cubes,gin,vermouth-sweet,bitters,creme-de-menthe-white",22
"ice-cubes,aged-rum-of-cuban-type,lime-juice,runny-honey",51
"ice-cubes,scotch-whisky,cherry-brandy,sherry,maraschino-berry,pineapple",50
"ice-cubes,scotch-whisky,violet-liqueur",10
"ice-cubes,light-rum,lime-juice,runny-honey",33
"ice-cubes,crushed-ice,cognac,green-mint-liqueur",17
"ice-cubes,dry-vermouth,gin,orange-flavored-brandy,dubonnet,sherry",12
"ice-cubes,gin,dry-vermouth,campari,mandarines-liqueur",43
"ice-cubes,scotch-whisky,raspberry-juice,vermouth-sweet,orange-bitters,maraschino-berry",21
"ice-cubes,calvados,benedictine-dom,orange-juice,orange-curacao",45
"ice-cubes,cognac,lemon-juice,runny-honey,cherry-brandy",41
"ice-cubes,gin,scotch-whisky,calvados",12
"ice-cubes,scotch-whisky,dry-vermouth,benedictine-dom,bitters,maraschino-berry",32
"ice-cubes,rye-whiskey,orange-juice,vermouth-sweet,orange-bitters",33
"ice-cubes,cognac,cherry-brandy,grenadine,orange-curacao,lemon-juice",20
"absolut-vodka,absinthe,simple-syrup,orange-bitters",50
"ice-cubes,aged-rum-of-cuban-type,lime-juice,runny-honey",44
"ice-cubes,gin,dry-vermouth,campari,lemon",30
"ice-cubes,absolut-vodka,melon-liqueur,lemon-lime-soda",25
"ice-cubes,gin,lemon-juice,pastis,simple-syrup,bitters,lemon",22
"ice-cubes,absolut-vodka,lemon-juice,simple-syrup,pineapple,basil",60
"crushed-ice,gin,lychee-liqueur,lemon-juice,apple-juice-fresh-pressed,apple",40
"ice-cubes,apricot-brandy,gin,benedictine-dom,calvados,maple-syrup",50
"crushed-ice,cachaca,simple-syrup,lime,cherry",30
"ice-cubes,absolut-vodka,orange-juice,campari,passionfruit-syrup,triple-sec",40
"ice-cubes,gin,dubonnet,orange-juice,grenadine,sour-mix,kiwi",10
"ice-cubes,lemon-juice,pineapple-juice,coconut-syrup,lime-juice,basil,passionfruit",40
"ice-cubes,dry-vermouth,soda-water,black-currant-liqueur,lemon",23
"ice-cubes,gin,apricot-brandy,calvados,cherry",20
"ice-cubes,dark-rum-of-jamaican-type,apricot-brandy,lemon-juice",40
"ice-cubes,gin,apricot-brandy,dry-vermouth,lemon-juice",20
"ice-cubes,irish-whiskey,lemon-juice,orange-curacao,simple-syrup,maraschino-berry",20
"ice-cubes,light-rum,pineapple-juice,simple-syrup,soda-water,pineapple",43
"ice-cubes,gin,benedictine-dom,maraschino-liqueur",40
"ice-cubes,gin,cherry-liqueur,lemon",20
"ice-cubes,cognac,gin,vermouth-sweet",30
"ice-cubes,gin,pineapple-juice,maraschino-liqueur,grenadine",30
"ice-cubes,gin,egg-white,lemon-juice,triple-sec",33
"ice-cubes,gin,bitters,lemon-juice,orange-juice,pineapple-juice,lemon,orange,pineapple",30
"ice-cubes,cognac,dry-vermouth,light-rum,yellow-chartreuse",11
"ice-cubes,egg-white,lemon-juice",11
"ice-cubes,gin,lemon-juice,maraschino-liqueur",52
"ice-cubes,scotch-whisky,sherry,lemon-juice,orange-juice,simple-syrup",13
"ice-cubes,grenadine,pastis,soda-water",30
"ice-cubes,gin,benedictine-dom,maraschino-liqueur,egg-white",20
"ice-cubes,gin,cherry-brandy,grenadine,lemon-juice",40
"ice-cubes,light-rum,pineapple-juice,maple-syrup,mint-leaf",40
"ice-cubes,gin,egg-white,grenadine,lemon-juice",31
"ice-cubes,absolut-citron,tomato-juice,olive-juice,lemon-juice,lime-juice,hot-sauce,horseradish,jalapeno,tomato,ground-black-pepper",50
"ice-cubes,cognac,bitters,simple-syrup,lemon",15
"crushed-ice,lemon-juice,basil,apple,brown-sugar,apple-juice",49
"ice-cubes,cognac,dry-vermouth,vermouth-sweet,bitters",10
"ice-cubes,cognac,orange-curacao,bitters,champagne",30
"ice-cubes,absolut-vodka,pineapple-juice,cream,pineapple",15
"ice-cubes,cognac,dry-vermouth,benedictine-dom",20
"ice-cubes,absolut-hibiskus,lemon-lime-soda,lime",50
"ice-cubes,absolut-kurant,cranberry-juice,lime",35
"ice-cubes,dry-vermouth,pastis",18
"ice-cubes,dry-vermouth,rye-whiskey,vermouth-sweet,bitters",20
"gin,applejack,lemon-juice,grenadine,egg-white,cherry",21
"ice-cubes,light-rum,banana-liqueur,lime-juice,creme-de-menthe-white,simple-syrup",30
"ice-cubes,scotch-whisky,dry-vermouth,campari,lemon",23
"ice-cubes,cognac,dry-vermouth,kummel,bitters",20
"absolut-vodka,cranberry-juice-hot,lemon-juice,cinnamon-syrup",60
"ice-cubes,lemon-juice,simple-syrup",1
"ice-cubes,absolut-hibiskus,lemon-juice,simple-syrup,soda-water,lemon",50
"ice-cubes,gin-old-tom,applejack,lemon-juice,grenadine,egg-white,maraschino-berry",50
"ice-cubes,apple-juice,lemon-juice,simple-syrup,apple",50
"dark-rum-aged,boiling-water,honey,butter,nutmeg,lemon,cinnamon-cane",50
"crushed-ice,cachaca,maracuya-juice,simple-syrup,passionfruit,mint-leaf",12
"ice-cubes,canadian-whisky,light-rum,vermouth-sweet",10
"ice-cubes,scotch-whisky,grenadine,vermouth-sweet,maraschino-berry",10
"gin,water",3
"hazelnut-liqueur,cream-of-coconut,vanilla-liqueur,cream,coffee",44
"ice-cubes,absolut-vodka,cranberry-juice,pineapple-juice,lime",44
"ice-cubes,gin,calvados,grenadine,egg-white,lemon-juice",20
"crushed-ice,raspberry,brown-sugar,lime,pineapple-juice",50
"ice-cubes,orange-juice,lemon-juice,pineapple-juice,grenadine,orange,maraschino-berry",50
"ice-cubes,absolut-hibiskus,pineapple-juice,guava-juice,lime-juice,bitters,lime",50
"ice-cubes,canadian-whisky,swedish-punsch,vermouth-sweet,lemon",15
"ice-cubes,absolut-vodka,calvados,orange-bitters,maraschino-berry",43
"ice-cubes,gin,apricot-brandy,dry-vermouth,orange-flavored-brandy,lemon",30
"ice-cubes,gin,pastis,grenadine",18
"cognac,light-rum,boiling-water,lime-juice,sherry,simple-syrup",43
"galliano,coffee,cream",45
"ice-cubes,dark-rum-aged,grenadine,maraschino-liqueur,orange-curacao,bitters,maraschino-berry",50
"ice-cubes,gin,cream,egg-white,grenadine,lemon-juice",30
"ice-cubes,apricot-brandy,creme-de-menthe-white,triple-sec",20
"ice-cubes,absolut-vodka,absolut-peppar,sambuca,bitter,grenadine",16
"ice-cubes,gin,banana-liqueur,egg-white,triple-sec,orange-juice",42
"ice-cubes,absolut-hibiskus,apricot-brandy,lemon-juice,sherry,lemon",50
"ice-cubes,crushed-ice,light-rum,dry-vermouth,vermouth-sweet",22
"ice-cubes,canadian-whisky,dry-vermouth,pineapple-juice",10
"ice-cubes,gin,lemon-juice,cherry-brandy,simple-syrup,soda-water",40
"ice-cubes,scotch-whisky,lemon-juice,triple-sec",14
"ice-cubes,crushed-ice,light-rum,gin,dry-vermouth,grenadine,orange-juice,vermouth-sweet",32
"ice-cubes,absolut-vodka,dry-vermouth,simple-syrup,strawberry",40
"ice-cubes,light-rum,creme-de-menthe-white,orange-juice,simple-syrup,bitters",22
"ice-cubes,aged-rum-of-cuban-type,apricot-brandy,lime-juice,simple-syrup",20
"ice-cubes,absolut-vodka,hazelnut-liqueur,white-chocolate-liqueur",44
"ice-cubes,gin,grenadine,egg-white",10
"ice-cubes,absolut-hibiskus,ginger-beer,lime-juice,lime",50
"ice-cubes,absolut-vodka,cherry-brandy",43
"ice-cubes,absolut-vodka,bitters",48
"ice-cubes,absolut-vodka,cranberry-juice,lime",34
"ice-cubes,dry-vermouth,gin,maraschino-liqueur,orange-bitters",15
"ice-cubes,light-rum,sherry",10
"ice-cubes,absolut-vodka,orange-curacao,whisky-honey-liqueur-drambuie",10
"ice-cubes,absolut-vodka,simple-syrup,lemon-juice,mint-leaf,strawberry",50
"ice-cubes,absolut-hibiskus,ruby-grapefruit-juice,simple-syrup,orange",50
"ice-cubes,light-rum,apricot-brandy,lime-juice",41
"ice-cubes,absolut-hibiskus,tonic-water,grapefruit-soda,lime",50
"ice-cubes,absolut-kurant,simple-syrup,strawberry",10
"ice-cubes,apricot-brandy,scotch-whisky,orange-juice,lemon",21
"ice-cubes,absolut-hibiskus,lemon-juice,simple-syrup,pomegranate-syrup,pomegranate-seed,lemon",50
"ice-cubes,absolut-vodka,grapefruit-juice,almond-liqueur,williams-pear-liqueur",49
"ice-cubes,absolut-citron,butterscotch-schnapps,lime-juice,soda-water,lemon",24
"ice-cubes,light-rum,dark-rum-of-jamaican-type,lemon-juice,grenadine,triple-sec",38
"ice-cubes,cognac,cream,dark-cacao-liqueur,port-red,simple-syrup",22
"crushed-ice,absolut-vodka,elderflower-cordial,simple-syrup,lemongrass,mint-leaf",11
"ice-cubes,absolut-vodka,eau-de-vie,vermouth-sweet,bitters,orange-bitters",20
"crushed-ice,absolut-citron,simple-syrup,lemon,lime",50
"ice-cubes,light-rum,gin,lemon-juice,almond-liqueur",20
"ice-cubes,gin,kummel,lemon-juice",34
"ice-cubes,absolut-vodka,pineapple-juice,lemon-juice,simple-syrup,soda-water",40
"crushed-ice,absolut-hibiskus,simple-syrup,lime,pomegranate-seed",50
"ice-cubes,gin,raspberry-juice,carrot",15
"ice-cubes,absolut-vodka,cherry-liqueur,dubonnet,orange",13
"ice-cubes,absolut-vodka,pastis",20
"ice-cubes,gin,cherry-brandy,orange-juice,lemon-juice,lemon,orange",20
"ice-cubes,scotch-whisky,pastis,bitters",10
"ice-cubes,absolut-vanilia,orange-juice,cranberry-syrup,lime-juice,soda-water,lime",22
"ice-cubes,absolut-hibiskus,cranberry-juice,lime",50
"cognac,apricot-brandy,cordial-medoc,lime-juice,boiling-water",40
"ice-cubes,gin,dry-vermouth,egg-white,grenadine,orange-juice",17
"ice-cubes,gin,egg-white,lemon-juice,simple-syrup,soda-water",40
"ice-cubes,dark-rum-of-jamaican-type,orange-juice,lemon-juice",10
"ice-cubes,apricot-brandy,absolut-vodka,lemon-juice",30
"campari,beer",8
"ice-cubes,absolut-vodka,dry-vermouth,lemon",50
"ice-cubes,gin,banana-liqueur,cream",20
"crushed-ice,absolut-vodka,simple-syrup,lime",50
"ice-cubes,gin,overproof-rum,cherry-brandy,lime-juice,orange-juice",20
"ice-cubes,absolut-vodka,grapefruit-juice",50
"ice-cubes,absolut-vodka,lemon-juice,simple-syrup,soda-water,lemon",50
"ice-cubes,absolut-vodka,creme-de-menthe-white",43
"ice-cubes,light-rum,triple-sec,cream",10
"crushed-ice,absolut-mandrin,chocolate-liqueur,lemon-iced-tea",42
"ice-cubes,scotch-whisky,lemon-juice,bitters,soda-water,lemon",22
"ice-cubes,cognac,port-red,orange",33
"ice-cubes,gin,lemon-juice,runny-honey,orange-juice",22
"ice-cubes,gin,lemon-juice,simple-syrup,egg-white,orange-bitters",44
"ice-cubes,absolut-vodka,dry-vermouth,green-olive,lemon",72
"ice-cubes,gin,apricot-brandy,port-red,maraschino-berry",20
"ice-cubes,gin,kummel",21
"ice-cubes,gin,lime-cordial,white-chocolate-liqueur,chocolate",21
"ice-cubes,absolut-vodka,apricot-brandy,orange-juice,campari,lemon-juice,egg-white,maraschino-berry,orange",43
"ice-cubes,gin,sherry,bitters",16
"ice-cubes,absolut-vodka,cranberry-juice,lime",50
"ice-cubes,scotch-whisky,lemon-juice,ginger-ale,lemon",20
"ice-cubes,rye-whiskey,cherry-brandy,maraschino-berry",12
"ice-cubes,absolut-vodka,banana-liqueur,orange-juice",20
"ice-cubes,dark-rum-of-jamaican-type,light-rum,orange-juice,peach-liqueur,grenadine",20
"ice-cubes,crushed-ice,absolut-vodka,tonic-water,lemon,sugar-superfine,lime",50
"ice-cubes,absolut-vodka,lime-juice,simple-syrup,mint-leaf",50
"ice-cubes,gin,dry-vermouth,sherry,green-olive,lemon",10
"ice-cubes,absolut-vodka,black-raspberry-liqueur,triple-sec,champagne,lemon",52
"ice-cubes,light-rum,cream,runny-honey",50
"ice-cubes,canadian-whisky,lemon-juice,lime-juice,cucumber",1
"ice-cubes,absolut-vodka,dark-rum-of-jamaican-type,lime-juice",10
"ice-cubes,gin,lemon-juice,raspberry-juice,soda-water,lemon",40
"ice-cubes,absolut-vodka,cream-of-coconut,vanilla-ice-cream,almond-liqueur,cherry",40
"ice-cubes,gin,lime-juice,water,honey",50
"ice-cubes,scotch-whisky,lemon-juice,anisette,simple-syrup,lemon",12
"ice-cubes,dark-rum-aged,vermouth-sweet,orange-curacao",12
"ice-cubes,cognac,campari,cherry-liqueur,orange",20
"ice-cubes,absolut-vodka,cherry-brandy,orange-juice",36
"ice-cubes,gin,port-white,maraschino-liqueur,triple-sec",22
"crushed-ice,absolut-vodka,mandarines-liqueur,simple-syrup,lime,mint-leaf",50
"ice-cubes,absolut-vodka,blue-curacao,pastis",20
"ice-cubes,gin,benedictine-dom,cherry-brandy,creme-de-menthe-white,cream,maraschino-berry",40
"ice-cubes,gin,cognac,lemon-juice,triple-sec",44
"ice-cubes,cachaca,triple-sec,banana-liqueur,lemon-juice",22
"ice-cubes,cognac,vermouth-sweet,bitters",16
"ice-cubes,absolut-vanilia,dark-cacao-liqueur,cream,nutmeg",55
"ice-cubes,dark-rum-of-jamaican-type,dry-vermouth,cherry-liqueur,triple-sec",16
"ice-cubes,orange-juice,cream,grapefruit-juice,grenadine,simple-syrup",20
"absolut-cilantro,lime-juice,triple-sec,cilantro",67
"ice-cubes,absolut-vodka,cherry-brandy,orange-juice,orange",40
"ice-cubes,absolut-mandrin,cherry-brandy,lemon,mandarin",10
"ice-cubes,absolut-vanilia,calvados,cinnamon-syrup",40
"ice-cubes,absolut-vodka,egg-liqueur,white-cacao-liqueur",22
"ice-cubes,absolut-vanilia,calvados,cinnamon-syrup,apple,vanilla",40
"ice-cubes,absolut-vanilia,amaretto,milk,almond,chocolate,vanilla",40
"ice-cubes,gin,creme-de-menthe-white,grape-juice,orange-curacao",16
"ice-cubes,absolut-cilantro,lemonade,soda-water,lemon",50
"ice-cubes,rye-whiskey,swedish-punsch,orange-juice,raspberry-juice,anisette",44
"ice-cubes,gin,ice-cream-orange-flavored,orange-juice,vanilla-ice-cream,orange",20
"ice-cubes,gin,light-rum,orange-flavored-brandy,maraschino-berry",1
"crushed-ice,absolut-mandrin,orange,sugar-superfine",61
"ice-cubes,apricot-brandy,cognac,cream",33
"ice-cubes,light-rum,orange-juice,lemonade,lime-juice,triple-sec,orange,lime",20
"ice-cubes,cognac,triple-sec,yellow-chartreuse,bitters",32
"ice-cubes,bison-grass-flavored-vodka,apple-juice-fresh-pressed,honey-liqueur",50
"ice-cubes,absolut-vanilia,grapefruit-juice,cranberry-juice",20
"ice-cubes,gin,cranberry-juice,soda-water,triple-sec,lime-juice,lime,orange",20
"absolut-vanilia,orange-bitters,champagne",29
"ice-cubes,absolut-vodka,pastis",20
"ice-cubes,cognac,light-rum,grenadine,lemon-juice,orange-curacao",38
"ice-cubes,cognac,gin,vermouth-sweet,orange-bitters,soda-water",20
"ice-cubes,absolut-cilantro,ruby-grapefruit-juice,simple-syrup,grapefruit",50
"ice-cubes,cognac,orange-curacao,absinthe",40
"ice-cubes,absolut-vodka,apricot-brandy,orange-flavored-brandy,lemon",44
"ice-cubes,absolut-vanilia,chocolate-liqueur",50
"ice-cubes,absolut-mandrin,orange-juice,cranberry-juice,orange",44
"ice-cubes,aged-rum-of-haitian-type,apple-juice-fresh-pressed,vermouth-sweet,lime-juice,simple-syrup,cinnamon-cane",48
"champagne,mango-puree",78
"ice-cubes,absolut-cilantro,soda-water,lime-juice,simple-syrup,lime",50
"crushed-ice,absolut-vanilia,orange-liqueur,lemon-juice,simple-syrup,lemongrass",43
"absolut-vanilia,coffee,cream",50
"ice-cubes,dark-rum-of-jamaican-type,amaretto,lemon-juice",44
"ice-cubes,brandy,lemon-juice,triple-sec",40
"ice-cubes,rye-whiskey,grapefruit-juice,triple-sec",21
"crushed-ice,absolut-orient-apple,simple-syrup,lime,mango",55
"ice-cubes,absolut-vodka,triple-sec,lemon-juice,lemon",44
"absolut-kurant,lime-juice,cider,apple,straw",26
"cherry-brandy,green-chartreuse,blue-curacao,triple-sec,champagne",30
"ice-cubes,absolut-vanilia,cola,lime",39
"ice-cubes,gin,grenadine,vermouth-sweet,orange-juice,pineapple-juice",23
"ice-cubes,gin,triple-sec,pineapple-juice",47
"ice-cubes,absolut-cilantro,grapefruit-juice,lime-juice,grapefruit-soda,grapefruit",50
"ice-cubes,apricot-brandy,dry-vermouth,gin,grenadine,lemon-juice,maraschino-berry",30
"ice-cubes,absolut-vanilia,coconut-syrup,cream",30
"ice-cubes,gin,dry-vermouth,almond-liqueur,orange-bitters",30
"ice-cubes,absolut-raspberri,gin,blackberry-liqueur",51
"ice-cubes,gin,grapefruit-juice,orange-juice",41
"crushed-ice,absolut-vodka,simple-syrup,lime-juice,mango",50
"ice-cubes,dry-vermouth,gin,orange-flower-water",32
"ice-cubes,gin,cherry-brandy,vermouth-sweet,maraschino-berry",22
"ice-cubes,cherry-brandy,triple-sec",21
"ice-cubes,absolut-vodka,peach-schnapps,cranberry-juice,orange-juice",20
"ice-cubes,scotch-whisky,lemon-juice,orange-juice",16
"ice-cubes,gin,apricot-brandy,lime-juice,egg-white",30
"ice-cubes,absolut-cilantro,coconut-water,lime-juice,lime",50
"ice-cubes,lemon-juice,red-wine,simple-syrup,soda-water",20
"ice-cubes,gin,apricot-brandy,egg-white,grenadine",30
"ice-cubes,scotch-whisky,dry-vermouth,lemon-juice,triple-sec,vermouth-sweet,bitters",11
"ice-cubes,red-wine,egg-yolk,simple-syrup",20
"ice-cubes,dry-vermouth,gin,bitters,maraschino-liqueur,green-olive",10
"ice-cubes,gin,lime-juice,creme-de-menthe-white,bitters",30
"ice-cubes,rye-whiskey,lemon-juice,orange-juice,grenadine",40
"crushed-ice,lemon-juice,orange-curacao,simple-syrup,red-wine,orange,red-currant,strawberry",30
"absolut-cilantro,chilled-hibiscus-tea,lime-juice,simple-syrup,lemon",50
"ice-cubes,absolut-vanilia,chocolate-liqueur,cream,green-mint-liqueur",44
"ice-cubes,absolut-vodka,peach-liqueur,white-peach-puree,peach-bitters",50
"ice-cubes,gin,calvados,vermouth-sweet,green-chartreuse",15
"ice-cubes,dry-vermouth,gin,apricot-brandy,triple-sec",20
"ice-cubes,absolut-vodka,mango-juice,triple-sec",40
"ice-cubes,gin,grenadine,cream",11
"ice-cubes,dry-vermouth,cognac,calvados,vermouth-sweet,lemon",50
"ice-cubes,absolut-vanilia,bitter,apple-ice-tea,apple",40
"ice-cubes,gin,dry-vermouth,orange-juice,vermouth-sweet,bitters",30
"ice-cubes,absolut-cilantro,simple-syrup,lime-juice,melon,cilantro",50
"ice-cubes,absolut-cherrykran,triple-sec,bitters",36
"ice-cubes,absolut-vanilia,lemon-lime-soda,raspberry",30
"ice-cubes,dry-vermouth,pisco,bitters",20
"ice-cubes,apricot-brandy,absolut-vodka,light-rum,orange-juice,pineapple-juice,blue-curacao,maraschino-berry,orange",32
"ice-cubes,absolut-vanilia,raspberry,lemon-lime-soda,lime",50
"ice-cubes,cognac,light-rum,calvados,pastis",10
"ice-cubes,simple-syrup,lime-juice,melon,cilantro",50
"ice-cubes,dry-vermouth,gin,vermouth-sweet,amaretto,green-olive",10
"ice-cubes,cognac,lemon-juice,maraschino-liqueur,orange-curacao,lemon",40
"ice-cubes,absolut-vodka,dry-vermouth,grapefruit-juice,triple-sec,simple-syrup",34
"ice-cubes,canadian-whisky,lemon-juice,maple-syrup",40
"ice-cubes,absolut-vanilia,lime-juice,simple-syrup,mint-leaf",40
"ice-cubes,absolut-vodka,apricot-brandy,lime-juice,elderflower-cordial,passionfruit",50
"ice-cubes,absolut-vodka,light-rum,blue-curacao",20
"ice-cubes,absolut-vodka,campari,maraschino-berry",33
"ice-cubes,absolut-vanilia,lime-juice,triple-sec",50
"ice-cubes,gin,orange-juice,swedish-punsch",20
"ice-cubes,dry-vermouth,gin,sherry,vermouth-sweet,orgeat-almond-syrup,orange-bitters",10
"ice-cubes,absolut-vodka,lemon-juice,simple-syrup,wasabi-paste",51
"ice-cubes,cognac,dry-vermouth,cordial-medoc,orange-curacao,orange",20
"ice-cubes,gin,dry-vermouth,orange-flavored-brandy,benedictine-dom,lemon",50
"ice-cubes,absolut-vodka,orange-juice,triple-sec,vermouth-sweet,campari,orange",40
"ice-cubes,rye-whiskey,lemon-juice,orange-juice",20
"ice-cubes,scotch-whisky,benedictine-dom,ginger-ale",48
"ice-cubes,blackberry-brandy,brandy,port-red",30
"cognac,campari,orange-curacao,champagne,lemon",40
"ice-cubes,cognac,gin,creme-de-menthe-white,maraschino-liqueur",20
"ice-cubes,cognac,dry-vermouth,grenadine,bitters",25
"ice-cubes,dry-vermouth,orange-flavored-brandy,gin,calvados,maraschino-berry",10
"ice-cubes,light-rum,dry-vermouth,orange-juice,lime-juice,vermouth-sweet,maraschino-liqueur,orange",20
"green-mint-liqueur,grenadine",15
"ice-cubes,gin,cherry-brandy,orange-bitters,maraschino-berry",32
"ice-cubes,gin,lime-juice,bitters,simple-syrup",33
"ice-cubes,absolut-vanilia,cola",50
"ice-cubes,brandy,galliano,wasabi-paste",50
"ice-cubes,absolut-vodka,dry-vermouth,egg-white,pastis,maraschino-berry",44
"ice-cubes,port-red,dark-cacao-liqueur,yellow-chartreuse,chocolate",31
"ice-cubes,absolut-vanilia,ginger-ale",20
"ice-cubes,dry-vermouth,light-rum,lemon-juice,vermouth-sweet,lime-juice,maraschino-liqueur,simple-syrup",20
"ice-cubes,absolut-vanilia,grenadine,orange-juice,orange",25
"ice-cubes,cognac,lemon-juice,egg-white,simple-syrup,grenadine",16
"crushed-ice,port-red,orange-curacao,mint-leaf",34
"ice-cubes,gin,peach-liqueur,grenadine,orange-juice",50
absolut-vanilia,11
"ice-cubes,irish-whiskey,orange-curacao,pastis,bitters,maraschino-liqueur,green-olive,orange",10
"ice-cubes,gin,dubonnet,cherry-brandy,orange-juice",32
"ice-cubes,absolut-vanilia,apple-juice,ginger-ale,apple",50
"ice-cubes,gin,lemon-juice,simple-syrup,egg-white,raspberry,mint-leaf",51
"ice-cubes,absolut-peppar,cherry-tomato",30
"absolut-vodka,strawberry-puree,lemon-juice,simple-syrup,basil,strawberry",50
"absolut-vanilia,strawberry-syrup,hazelnut-liqueur",30
"sambuca,cream-liqueur",44
"ice-cubes,gin,apricot-brandy,vermouth-sweet,grenadine",44
"ice-cubes,gin,dry-vermouth,bitters",20
"ice-cubes,slivovitz,cream,coffee-cold,coffee-bean",20
"irish-whiskey,soda-water,lemon",20
"ice-cubes,absolut-vodka,apricot-brandy,egg-yolk,orange-juice,grenadine",45
"ice-cubes,canadian-whisky,vermouth-sweet,bitters,grenadine",20
"crushed-ice,absolut-vodka,creme-de-mure,lime,blueberry,blackberry,sugar-superfine",40
"ice-cubes,gin,apricot-brandy,grenadine,lemon-juice",44
